Full Heal,5,3,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34,30,26,22,18,18,18,18,18,18,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Counter,10,31,2,2,0,0,10,1,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,5,5,6,6,7,7,8,8,9,9,134,0,0,0,0,0,0,0,0,0,0,3,7,7,7,7,7,7,7,7,7,7,126,0,0,0,0,0,0,0,0,0,0,77,374,374,374,374,374,374,374,374,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Retaliate,10,31,2,2,0,0,10,1,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,5,5,6,6,7,7,8,8,9,9,134,0,0,0,0,0,0,0,0,0,0,3,7,7,7,7,7,7,7,7,7,7,126,0,0,0,0,0,0,0,0,0,0,77,375,375,375,375,375,375,375,375,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Refresh,10,10,1,0,0,0,1,1,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,6,5,4,10,8,6,16,14,12,10,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,83,510,510,510,510,510,510,510,510,510,510,53,1,1,1,16,16,16,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resurrect,10,13,1,0,1,0,1,1,7,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,15,16,17,18,19,20,21,22,23,24,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,66,1,10,20,40,60,100,150,200,250,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unbind,10,10,1,0,0,0,1,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,6,5,4,10,8,6,16,14,12,10,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,84,7168,7168,7168,7168,7168,7168,7168,7168,7168,7168,53,1,1,1,16,16,16,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Line Heal,10,6,1,0,0,0,16,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,11,12,13,15,17,19,21,23,25,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,66,60,65,70,75,80,85,90,95,100,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breakfire Fist,10,0,2,2,0,0,3,2,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,4,5,7,8,9,11,12,13,14,16,5,-5,-5,-4,-4,-3,-3,-2,-2,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,75,2,2,2,2,2,2,2,2,2,2,76,2,2,3,3,3,4,4,4,4,5,64,70,75,75,80,85,85,90,95,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darkness Fist,10,0,2,2,0,0,2,2,4,0,0,0,0,0,2,0,1,0,128,0,0,0,0,0,1,13,14,15,16,17,19,21,23,25,27,5,-5,-5,-4,-4,-3,-3,-2,-2,-1,-1,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,64,130,135,140,145,150,162,174,186,198,210,56,30,33,36,39,42,45,48,51,55,60,69,25,25,25,25,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Walk,5,72,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,6,7,8,8,8,8,8,8,89,30,40,50,60,80,50,50,50,50,50,6,80,60,40,30,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ether Mastery,10,2,0,0,0,0,10,1,4,0,0,0,0,0,56,0,0,0,0,0,0,36,0,0,220,103,105,107,109,111,113,116,119,122,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Mastery,10,2,0,0,0,0,10,1,4,0,0,0,0,0,8,0,0,0,0,0,0,32,0,0,220,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Mastery,10,2,0,0,0,0,10,1,4,0,0,0,0,0,16,0,0,0,0,0,0,32,0,0,220,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volt Mastery,10,2,0,0,0,0,10,1,4,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0,220,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etheric Return,5,4,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,250,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,66,1,2,3,4,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singularity,5,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,252,110,120,130,140,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Etheric Charge,5,21,1,0,0,0,10,1,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,8,9,10,11,12,12,12,12,12,12,134,0,0,0,0,0,0,0,0,0,0,3,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,82,220,240,260,280,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Ether,5,29,1,0,0,0,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,16,14,12,10,10,10,10,10,10,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meteor,10,1,1,0,0,0,3,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,30,32,34,37,40,43,47,51,55,60,3,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,64,35,38,38,41,41,44,44,47,47,50,4,95,95,96,96,97,97,98,98,99,99,75,3,3,3,3,4,4,4,4,5,5,76,4,4,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Star,10,1,1,0,0,0,1,2,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,8,9,10,11,12,14,16,18,20,22,4,98,98,98,98,98,99,99,99,99,99,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,64,40,44,48,52,56,60,64,68,72,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Binary Fire,10,1,1,0,0,0,2,2,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,16,18,20,22,24,26,28,30,32,35,4,90,91,92,93,94,95,96,97,98,99,3,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,64,30,32,34,36,38,41,44,47,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Prophecy,5,31,1,0,0,0,1,2,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,15,16,17,18,19,19,19,19,19,19,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,127,0,0,0,0,0,0,0,0,0,0,77,393,393,393,393,393,393,393,393,393,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Star,10,1,1,0,0,0,1,2,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,8,9,10,11,12,14,16,18,20,22,4,98,98,98,98,98,99,99,99,99,99,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,64,40,44,48,52,56,60,64,68,72,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Binary Ice,10,1,1,0,0,0,2,2,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,16,18,20,22,24,26,28,30,32,35,4,90,91,92,93,94,95,96,97,98,99,3,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,64,30,32,34,36,38,41,44,47,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Prophecy,5,31,1,0,0,0,1,2,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,15,16,17,18,19,19,19,19,19,19,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,127,0,0,0,0,0,0,0,0,0,0,77,394,394,394,394,394,394,394,394,394,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volt Star,10,1,1,0,0,0,1,2,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,8,9,10,11,12,14,16,18,20,22,4,98,98,98,98,98,99,99,99,99,99,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,64,40,44,48,52,56,60,64,68,72,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Binary Thunder,10,1,1,0,0,0,2,2,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,16,18,20,22,24,26,28,30,32,35,4,90,91,92,93,94,95,96,97,98,99,3,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,64,30,32,34,36,38,41,44,47,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volt Prophecy,5,31,1,0,0,0,1,2,4,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,15,16,17,18,19,19,19,19,19,19,134,0,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,30,30,30,127,0,0,0,0,0,0,0,0,0,0,77,395,395,395,395,395,395,395,395,395,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horoscope,5,74,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,7,7,8,8,8,8,8,8,89,30,40,50,70,100,100,100,100,100,100,6,1,3,5,7,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beast Soul,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,134,0,0,0,0,0,0,0,0,0,0,265,110,114,118,122,126,130,135,140,145,150,263,120,126,132,138,144,150,156,162,168,175,264,105,110,115,120,125,130,135,140,145,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wild Mastery,10,34,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,332,100,100,100,100,100,100,100,100,100,100,268,5,6,7,8,9,10,11,12,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature Pact,10,13,0,0,1,0,1,1,4,0,0,0,0,0,0,0,2,0,1,0,128,32,0,0,134,0,0,0,0,0,0,0,0,0,0,66,10,20,30,50,70,100,130,160,200,-1,71,0,0,0,0,0,0,0,0,0,0,267,10,14,18,22,26,30,34,38,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacrifice I,10,2,0,0,0,0,10,1,4,0,0,0,0,0,7,0,0,0,0,0,0,32,0,0,134,0,0,0,0,0,0,0,0,0,0,269,10,12,14,16,18,22,26,30,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacrifice II,10,2,0,0,0,0,10,1,4,0,0,0,0,0,56,0,0,0,0,0,0,32,0,0,134,0,0,0,0,0,0,0,0,0,0,270,10,12,14,16,18,22,26,30,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alertness,5,2,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,278,30,35,40,45,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beast Roar,5,16,1,0,0,0,2,2,4,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,8,10,12,14,16,16,16,16,16,16,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,170,4,4,4,4,4,4,4,4,4,4,177,95,92,88,84,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primal Drums,5,16,1,0,0,0,2,2,4,2,5,0,7,0,0,0,0,0,0,0,0,0,0,0,1,8,10,12,14,16,16,16,16,16,16,134,0,0,0,0,0,0,0,0,0,0,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,170,4,4,4,4,4,4,4,4,4,4,178,110,115,120,125,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dismiss Beast,5,33,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,1,8,6,4,2,1,1,1,1,1,1,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Call Bird,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,15,15,18,18,21,21,24,24,27,27,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,1,1,1,1,1,1,1,1,1,1,107,272,272,272,272,272,272,272,272,272,272,108,40,45,50,55,60,66,72,78,84,90,109,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
Call Snake,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,15,15,18,18,21,21,24,24,27,27,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,2,2,2,2,2,2,2,2,2,2,107,273,273,273,273,273,273,273,273,273,273,108,40,45,50,55,60,66,72,78,84,90,109,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
Call Mole,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,15,15,18,18,21,21,24,24,27,27,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,3,3,3,3,3,3,3,3,3,3,107,274,274,274,274,274,274,274,274,274,274,108,40,45,50,55,60,66,72,78,84,90,109,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
Call Insect,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,18,18,21,21,24,24,27,27,30,30,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,4,4,4,4,4,4,4,4,4,4,107,275,275,275,275,275,275,275,275,275,275,108,20,22,24,26,28,30,32,34,36,40,109,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0
Call Cow,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,21,21,24,24,27,27,30,30,33,33,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,5,5,5,5,5,5,5,5,5,5,107,276,276,276,276,276,276,276,276,276,276,108,100,115,125,140,150,160,170,180,190,200,109,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0
Call Owl,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,18,18,21,21,24,24,27,27,30,30,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,6,6,6,6,6,6,6,6,6,6,107,277,277,277,277,277,277,277,277,277,277,108,70,80,88,98,105,112,119,126,133,140,109,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0
Call Elephant,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,21,21,24,24,27,27,30,30,33,33,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,7,7,7,7,7,7,7,7,7,7,107,278,278,278,278,278,278,278,278,278,278,108,110,125,140,155,170,185,200,215,230,250,109,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0
Call Tiger,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,24,24,27,27,30,30,33,33,36,36,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,8,8,8,8,8,8,8,8,8,8,107,279,279,279,279,279,279,279,279,279,279,108,160,184,200,224,240,256,272,288,304,320,109,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0
Call Lion,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,27,27,30,30,33,33,36,36,39,39,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,9,9,9,9,9,9,9,9,9,9,107,280,280,280,280,280,280,280,280,280,280,108,160,184,200,224,240,256,272,288,304,320,109,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0
Call Ooze,10,32,2,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,1,27,27,30,30,33,33,36,36,39,39,134,0,0,0,0,0,0,0,0,0,0,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,106,10,10,10,10,10,10,10,10,10,10,107,281,281,281,281,281,281,281,281,281,281,108,20,22,24,26,28,30,32,34,36,40,109,90,90,90,90,90,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0
Giant Kill,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,262,120,123,127,131,135,139,143,147,151,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolt Mastery,10,34,0,8,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,334,102,103,104,105,106,107,108,109,110,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extend,10,3,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,249,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,66,10,20,30,40,50,60,70,80,90,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Night Vision,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,231,15,17,19,22,25,28,31,34,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Action,10,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,218,10,12,14,16,18,20,22,24,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proper Form,5,2,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,283,5,10,15,20,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pop Flares,5,16,2,0,0,0,2,1,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,8,9,10,10,10,10,10,10,134,0,0,0,0,0,0,0,0,0,0,3,6,6,6,6,6,6,6,6,6,6,170,4,4,4,4,4,4,4,4,4,4,194,5,10,15,30,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smoke Grenade,5,15,2,0,0,0,2,2,4,0,0,0,0,0,0,0,1,0,64,0,0,0,0,0,1,6,7,8,9,10,10,10,10,10,10,5,-5,-5,-4,-4,-3,-3,-2,-2,-1,-1,3,3,3,3,3,3,3,3,3,3,3,56,30,40,50,65,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snipe,10,28,2,8,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,5,5,6,6,7,7,134,0,0,0,0,0,0,0,0,0,0,3,200,200,200,200,200,200,200,200,200,200,77,344,344,344,344,344,344,344,344,344,344,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavy Shot,10,0,2,8,0,0,1,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,5,5,6,6,7,7,8,8,9,9,5,-7,-7,-7,-7,-7,-6,-6,-6,-6,-6,3,6,6,6,6,6,6,6,6,6,6,64,140,143,147,150,153,156,160,165,170,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strafe,10,0,2,8,0,0,4,2,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,7,8,9,10,11,12,13,14,15,16,5,-20,-20,-20,-20,-20,-20,-20,-20,-20,-20,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,64,100,102,104,107,110,113,116,119,122,125,75,2,2,2,2,2,2,2,2,3,3,76,3,3,3,4,4,4,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
